Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2686192,11,2527050,1129736,19,48
79,2697872,83,4080643,2683329,87,60
180,2708796,184,2706215,1308901,188,44
281,2697236,285,3860340,2463026,289,66
381,2706936,385,3987639,2590325,388,55
482,2709356,485,3995483,2598169,488,58
583,2711884,585,3602370,2205056,589,41
684,2709544,691,2803606,1406292,698,42
784,2710516,791,2655297,1257983,799,42
885,2661372,894,2683423,1286109,901,35
985,2662172,992,2860119,1462805,1000,32
1086,2662380,1103,2578309,1180995,1110,39
1187,2662916,1195,2337102,939788,1201,36
1287,2663136,1296,2567046,1169732,1302,38
1387,2663452,1389,1880685,483371,1395,36
1487,2663700,1490,2485903,1088589,1493,38
1588,2664568,1591,2063261,665947,1594,36
1688,2664604,1691,1769617,372303,1700,34
1792,2664824,1809,1925019,527705,1822,39
1891,2665316,1902,2259958,862644,1913,40
1992,2665368,2001,2504778,1107464,2014,38
2092,2663896,2101,2558407,1161093,2110,35
2193,2664128,2203,2556351,1159037,2211,36
2293,2663932,2302,2386031,988717,2311,32
2393,2664252,2401,2236721,839407,2408,34
2494,2664252,2501,2078979,681665,2508,29
2594,2664308,2601,1835196,437882,2608,27
2695,2664644,2711,2394463,997149,2715,37
2794,2664880,2797,2695607,1298293,2799,41
2895,2665112,2897,2665077,1267763,2900,43
2995,2665112,2998,2487663,1090349,3000,34
3095,2665112,3097,2347036,949722,3100,31
3197,2665360,3212,2188794,791480,3222,34
3296,2665164,3299,2146067,748753,3301,31
3397,2665216,3399,2129170,731856,3402,33
3497,2665020,3500,2090675,693361,3502,29
3597,2665320,3600,2095948,698634,3602,32
3698,2665432,3703,2203940,806626,3708,33
3800,2665236,3807,1906897,509583,3812,30
3899,2665448,3902,2086149,688835,3905,28
4000,2665696,4002,2145479,748165,4005,31
4100,2665500,4103,2269634,872320,4105,32
4201,2665540,4203,1931545,534231,4206,32
4301,2665788,4304,1968807,571493,4306,33
4402,2665788,4405,1776357,379043,4409,30
4503,2666008,4506,1722141,324827,4509,33
4603,2666028,4607,1513952,116638,4609,32
4703,2680068,4705,2997252,1599938,4708,47
4803,2688496,4806,2819969,1422655,4808,43
4907,2664400,4915,2765458,1368144,4921,44
5006,2660984,5014,2638721,1241407,5022,48
5106,2660404,5114,3308412,1911098,5121,44
5207,2659424,5217,2293145,895831,5226,36
5307,2659228,5316,2742773,1345459,5322,37
5406,2656576,5409,2467718,1070404,5415,41
5507,2656476,5509,2245119,847805,5513,36
5608,2655964,5611,2263129,865815,5613,35
5708,2655708,5711,1888493,491179,5713,30
5809,2655956,5812,1857401,460087,5822,38
5913,2656008,5928,1811246,413932,5940,37
6012,2656256,6024,2069814,672500,6035,39
6112,2656256,6122,2471865,1074551,6130,38
6212,2655864,6220,2358613,961299,6227,30
6313,2656368,6320,2286912,889598,6328,35
6414,2656368,6421,2222381,825067,6429,32
6515,2656368,6522,2215211,817897,6530,34
6615,2656640,6622,1921237,523923,6630,28
6715,2656556,6723,2222381,825067,6730,36
6816,2656804,6823,2165020,767706,6830,31
6917,2657052,6923,2057469,660155,6930,30
7017,2656856,7023,2200871,803557,7031,32
7118,2651216,7128,2021618,624304,7133,32
7218,2651640,7221,2174954,777640,7226,31
7319,2651692,7322,1896284,498970,7326,35
7419,2651692,7421,2134014,736700,7424,31
7519,2651940,7521,2117292,719978,7524,31
7619,2651960,7622,1939260,541946,7624,34
7720,2652124,7724,2177891,780577,7727,32
7821,2652424,7824,2205103,807789,7826,34
7921,2652672,7924,2443121,1045807,7926,32
8022,2652972,8025,1992938,595624,8029,29
8122,2651524,8125,1848128,450814,8128,32
8223,2651328,8226,1779750,382436,8229,31
8323,2651328,8326,1556364,159050,8330,38
8423,2651816,8425,1995822,598508,8428,27
8524,2651992,8527,2140572,743258,8530,32
8624,2652004,8627,1792553,395239,8631,38
8725,2651920,8729,1976799,579485,8732,32
8826,2651864,8830,1583736,186422,8833,35
8926,2651916,8929,2353764,956450,8931,32
9026,2652164,9028,2015976,618662,9034,32
9127,2650844,9130,2208041,810727,9136,33
9227,2650256,9231,1970019,572705,9237,42
9331,2650060,9344,2159301,761987,9357,36
9431,2650268,9441,2203524,806210,9453,38
9531,2650268,9539,2572247,1174933,9543,32
9630,2650512,9632,2286912,889598,9635,34
9730,2650480,9733,2339072,941758,9735,33
9832,2650284,9834,2371484,974170,9837,34
9932,2650532,9935,2222381,825067,9937,33
10034,2650584,10037,1316563,0,10040,35
10137,2650388,10150,1836556,439242,10163,40
10237,2650388,10248,2072115,674801,10261,37
10336,2652252,10344,2741442,1344128,10351,43
10439,2652304,10450,2271290,873976,10460,36
10538,2652552,10547,2666439,1269125,10553,39
10637,2652904,10639,2167844,770530,10643,32
10738,2652832,10749,1990490,593176,10765,38
10840,2651264,10849,2530376,1133062,10859,36
10940,2651516,10950,1881406,484092,10960,28
11041,2651540,11052,1883682,486368,11064,35
11141,2651540,11150,2322762,925448,11153,34
11240,2651788,11242,2172190,774876,11245,34
11340,2652036,11343,2255294,857980,11345,33
11440,2651840,11443,2408423,1011109,11445,31
11541,2651800,11545,1560892,163578,11548,31
11642,2651712,11645,1379736,0,11648,32
11743,2651712,11745,1822791,425477,11748,35
11845,2651960,11853,2374922,977608,11866,37
11944,2652208,11952,2174453,777139,11961,33
12045,2652012,12052,2430314,1033000,12060,34
12145,2652260,12153,2122000,724686,12160,29
12245,2652480,12252,2150680,753366,12259,32
12347,2652284,12358,1898724,501410,12369,35
12448,2652532,12459,2103695,706381,12471,34
12548,2652476,12562,2404447,1007133,12566,36
12647,2652620,12651,2146324,749010,12657,35
12749,2652796,12759,2176492,779178,12770,35
12849,2652796,12860,2127188,729874,12863,37
12948,2652796,12951,1847304,449990,12954,31
13049,2652012,13052,2400521,1003207,13055,33
13149,2652260,13152,2283338,886024,13155,30
13250,2652408,13253,1797937,400623,13256,33
13351,2652656,13355,2248247,850933,13361,40
13451,2650924,13454,2251145,853831,13457,35
13551,2651048,13554,2277835,880521,13557,33
13652,2651124,13655,1593666,196352,13658,30
13755,2651344,13767,1741343,344029,13777,35
13855,2651148,13865,2376319,979005,13872,37
13954,2651396,13961,2165020,767706,13968,31
14056,2651396,14066,1984778,587464,14079,0
14156,2650600,14165,2153159,755845,14172,46
14257,2650552,14265,1645551,248237,14272,36
14356,2650552,14360,1581020,183706,14364,40
14457,2650416,14461,1309724,0,14464,34
14557,2650440,14561,1388380,0,14564,39
14658,2650384,14662,1408969,11655,14665,39
14758,2650540,14762,1270649,0,14765,37
14860,2650724,14863,939970,0,14867,36
14960,2650724,14963,886932,0,14966,39
15060,2650732,15066,740784,0,15069,36
15161,2650584,15165,997076,0,15168,39
15262,2651188,15265,950675,0,15269,41
15363,2651040,15368,925524,0,15371,41
15464,2651048,15468,844085,0,15471,37
15564,2651512,15568,980108,0,15571,39
15665,2651368,15669,818963,0,15672,35
15765,2651368,15769,784598,0,15773,40
15866,2651864,15870,919440,0,15874,42
15966,2655364,15970,2692315,1295001,15973,58
16067,2660376,16071,2278389,881075,16074,53
16167,2666316,16171,2043784,646470,16175,47
16268,2670968,16272,2010480,613166,16276,51
16368,2671168,16372,2595603,1198289,16375,67
16468,2672732,16472,3255441,1858127,16475,62
16568,2673272,16572,2621270,1223956,16575,53
16669,2672360,16672,2644531,1247217,16675,61
16769,2673540,16773,2585490,1188176,16775,53
16870,2674376,16873,2469972,1072658,16876,54
16970,2675388,16973,2452947,1055633,16977,54
17070,2676960,17074,2415555,1018241,17078,54
17171,2677208,17174,2584087,1186773,17177,55
17272,2677208,17275,1683201,285887,17278,41
17372,2684316,17376,2164602,767288,17379,51
17472,2694860,17476,2010878,613564,17480,44
17573,2696844,17576,1911173,513859,17579,41
17673,2697188,17677,1950106,552792,17681,46
17774,2699800,17778,1771858,374544,17781,52
17874,2699988,17878,2350746,953432,17882,51
17975,2699948,17978,2245740,848426,17982,49
18075,2698400,18078,1987289,589975,18082,38
18175,2698240,18179,1971616,574302,18183,44
18276,2700456,18280,1680258,282944,18283,54
18376,2701792,18380,2973937,1576623,18383,70
18477,2702020,18481,3405148,2007834,18484,68
18577,2702260,18580,2860897,1463583,18584,64
18677,2707312,18681,2912161,1514847,18685,65
18778,2705436,18781,2789733,1392419,18784,52
18878,2708704,18882,2414551,1017237,18885,53
18979,2708652,18983,1996140,598826,18986,48
19079,2709772,19083,2483099,1085785,19086,52
19130,2708912,19135,2922554,1525240,19141,71
19230,2710524,19233,3121168,1723854,19237,63
19330,2711924,19334,2699207,1301893,19337,57
19430,2711580,19434,2548237,1150923,19437,54
19532,2711408,19535,2561573,1164259,19538,54
19632,2711228,19635,2616318,1219004,19638,55
19732,2712292,19735,2333741,936427,19738,52
19832,2706144,19836,2319868,922554,19839,52
19932,2711092,19935,2445379,1048065,19939,51
20033,2710272,20036,2404507,1007193,20039,53
20133,2710744,20137,2140287,742973,20140,52
20234,2710704,20237,2501666,1104352,20240,57
20334,2710216,20338,2271288,873974,20341,51
20434,2710308,20438,2312161,914847,20442,53
20535,2710988,20538,2492418,1095104,20541,53
20635,2711656,20638,2195898,798584,20641,49
20735,2712468,20739,2281004,883690,20742,48
20836,2710848,20839,2313772,916458,20842,50
20936,2711776,20940,2291794,894480,20943,55
21037,2706792,21041,2573297,1175983,21044,52
21137,2707396,21141,2158039,760725,21144,48
21238,2707892,21242,1413956,16642,21245,40
21338,2707892,21343,1688534,291220,21347,41
21439,2708068,21443,1327106,0,21446,38
21540,2708072,21545,898297,0,21548,29
21641,2708196,21646,804586,0,21650,43
21741,2708196,21745,873344,0,21748,38
21841,2708412,21844,1676196,278882,21847,38
21942,2708364,21946,1344407,0,21950,35
22043,2708216,22048,939969,0,22054,38
22143,2706756,22146,1435311,37997,22150,41
22244,2706608,22248,1271119,0,22251,38
22344,2709940,22348,1621137,223823,22351,46
22445,2702012,22449,2145707,748393,22452,46
22545,2701960,22549,1150782,0,22553,31
22646,2701860,22649,1361170,0,22653,35
22746,2701984,22750,1321128,0,22753,37
22847,2701984,22852,1166305,0,22856,40
22948,2701836,22953,900914,0,22956,34
23048,2701836,23052,804247,0,23056,40
23149,2701836,23153,1253862,0,23157,29
23251,2701836,23255,1347818,0,23259,32
23349,2701972,23353,1665311,267997,23356,37
23450,2703148,23453,2333134,935820,23456,55
23550,2703548,23554,2106237,708923,23557,47
23651,2703392,23655,1609879,212565,23658,39
23751,2703640,23755,1376188,0,23758,43
23852,2704312,23856,1948495,551181,23859,41
23952,2704352,23956,1391937,0,23959,40
24053,2704600,24057,1506143,108829,24060,45
24153,2703120,24158,1425855,28541,24161,42
24253,2702240,24257,2237307,839993,24260,46
24354,2702488,24358,1357028,0,24361,40
24454,2702736,24458,1388526,0,24462,36
24556,2702964,24560,906877,0,24565,31
24656,2703308,24660,1044908,0,24664,43
24757,2703408,24761,1066710,0,24764,37
24857,2703508,24861,1125865,0,24865,41
24958,2703600,24962,1140007,0,24967,38
25058,2701672,25062,1128068,0,25066,45
25159,2701916,25163,1271726,0,25167,35
25260,2702136,25264,879477,0,25268,39
25360,2701988,25365,956907,0,25369,39
25460,2702236,25463,1521453,124139,25467,40
25560,2702368,25564,1579946,182632,25567,35
25661,2702168,25665,1551266,153952,25669,37
25762,2702416,25766,1230428,0,25770,35
25863,2702268,25866,962956,0,25870,32
25964,2702556,25967,1019704,0,25970,38
26064,2702656,26068,1034251,0,26071,35
26165,2702608,26169,1255170,0,26172,38
26266,2702856,26270,1079374,0,26273,38
26365,2702708,26369,1453064,55750,26372,36
26466,2702964,26470,1653616,256302,26473,41
26567,2702896,26571,1258278,0,26574,38
26668,2702940,26671,1287356,0,26675,36
26768,2703040,26772,1323402,0,26775,35
26869,2702892,26873,1121276,0,26876,42
26970,2702964,26973,1033614,0,26976,38
27070,2702816,27075,1243010,0,27078,40
27171,2703064,27174,1458677,61363,27178,43
27271,2703164,27275,1201231,0,27278,35
27372,2703412,27376,1038866,0,27379,38
27472,2703104,27476,1005887,0,27479,35
27572,2703572,27576,1061448,0,27579,36
27673,2703592,27676,1581656,184342,27679,40
27773,2703600,27777,1485969,88655,27780,41
27874,2703848,27878,1788953,391639,27881,39
27975,2703800,27981,1531297,133983,27988,43
28076,2701884,28079,1785212,387898,28083,47
28176,2702448,28180,1169692,0,28183,33
28277,2702300,28281,910175,0,28284,41
28377,2702300,28381,997845,0,28385,37
28478,2702400,28482,882895,0,28486,43
28579,2702236,28583,1138727,0,28586,37
28680,2702336,28683,839473,0,28687,39
28781,2702188,28785,847325,0,28789,38
28881,2702436,28885,997027,0,28889,41
28982,2702656,28986,840589,0,28990,41
29083,2702656,29088,789667,0,29091,40
29184,2703004,29189,1148116,0,29192,35
29284,2703252,29288,777913,0,29291,39
29385,2702796,29389,780302,0,29393,34
29486,2703044,29490,950179,0,29493,37
29587,2702880,29591,897132,0,29595,37
29687,2703060,29691,1034240,0,29694,38
29787,2703432,29791,963577,0,29794,33
29888,2703284,29892,786013,0,29896,35
29989,2703632,29995,926730,0,29999,35
30090,2701560,30093,906770,0,30097,38
30190,2701660,30195,955071,0,30199,37
30291,2702156,30295,951799,0,30299,37
30393,2702404,30397,753058,0,30401,36
30494,2702556,30499,704583,0,30502,39
