Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],CPU Load [%]
1,2580168,5,2831545,1088349,9,49
78,2559972,81,3288288,1545092,85,54
178,2571512,182,3180443,1437247,186,48
279,2589516,283,3829897,2086701,287,59
380,2604720,384,3815350,2072154,387,56
480,2613084,483,3854725,2111529,486,54
580,2573532,583,3415674,1672478,587,42
681,2576260,684,2765839,1022643,686,47
781,2576260,783,2716318,973122,786,28
882,2576260,884,2725718,982522,887,37
982,2576508,985,2045392,302196,992,33
1085,2576508,1094,2410098,666902,1098,34
1183,2576508,1187,2255402,512206,1189,35
1284,2576516,1287,1863748,120552,1290,32
1385,2576764,1388,1829067,85871,1391,32
1485,2576764,1488,2294320,551124,1491,36
1585,2576892,1588,2439357,696161,1590,35
1685,2577228,1688,1844539,101343,1690,27
1786,2577476,1789,2138603,395407,1791,32
1887,2577476,1890,1998639,255443,1892,32
1987,2577476,1991,2070547,327351,1994,31
2088,2577260,2091,2329758,586562,2094,29
2188,2577756,2191,2255000,511804,2194,31
2288,2577808,2290,1729126,0,2293,25
2390,2578056,2395,1992938,249742,2402,31
2492,2578552,2501,2078979,335783,2516,34
2591,2576388,2599,2344272,601076,2606,38
2692,2577100,2701,2752794,1009598,2707,40
2792,2576792,2801,2784412,1041216,2807,41
2893,2576792,2901,3106185,1362989,2906,45
2993,2576792,2996,2368753,625557,2999,30
3093,2577256,3095,3455463,1712267,3098,53
3193,2577288,3196,2784325,1041129,3199,36
3294,2577288,3297,2509304,766108,3300,34
3395,2577092,3397,2092303,349107,3400,31
3495,2576996,3498,1879043,135847,3502,33
3596,2577060,3599,2154771,411575,3602,33
3696,2577052,3700,1743506,310,3702,33
3797,2577052,3800,1828202,85006,3803,34
3899,2577052,3910,1902633,159437,3921,35
3999,2577552,4009,2290056,546860,4020,34
4100,2577332,4110,2295964,552768,4117,34
4201,2577332,4210,2443892,700696,4217,34
4300,2577580,4302,2264139,520943,4305,28
4401,2577580,4408,2021618,278422,4415,30
4501,2591456,4507,2436015,692819,4513,32
